Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Nigeria,NGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,4686373217.86261,5202052336.1955,5500940817.92681,5708707892.61367,5783962837.93693,5164457485.91192,5267542721.40445,6593383641.66871,9433652456.9676,10323862021.1321,11662626891.3791,13163292085.2796,20780528882.4405,25393836809.2118,33192231886.9873,37663684923.0682,38469503667.8706,45702418117.034,55748956647.081,73550938384.8077,97766844070.7771,115522433751.663,91631463944.7189,81379343846.2458,67767633998.0206,62490651308.7294,61022095178.8817,51408382359.5315,52970718732.0276,50278559968.2499,50821602921.6069,36710987193.0131,32788772653.897,33564129060.6033,42670372430.3457,49678787140.8342,50925963551.4615,54389221208.6364,57027910767.0127,66778601792.7403,81646110623.5254,93751849585.4718,118341043272.02,143541394612.301,192500981584.489,235632365321.937,295081400155.181,314423268669.157,339099716560.759,356237911339.499,412207237680.923,466864278924.277,528230474556.529,522519285219.617,460194613092.896,400736211318.783,
Nicaragua,NIC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418700000,1526249866.68872,923527425.782566,1037960761.37871,1312463464.64714,2034593564.61706,2859827221.07744,4156977095.37703,4252740269.52822,4338613097.07601,4616888693.58308,4890672931.40848,5001380639.0335,5027661797.99439,5284462288.82432,5817801339.69086,6323645131.80498,6628417939.56104,7184802180.8921,7897884678.50843,7944602105.8747,8522505487.48027,9284019015.08151,10104312013.9186,10770458668.0889,11376761363.5641,11855966551.7119,12528584994.8847,13221054449.9262,
Netherlands,NLD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,14408058404.4509,15619276782.9841,17737823954.8965,20879346988.4493,22886496012.6039,25230102767.6752,28413648370.3391,31932885226.2714,36357061743.1593,41805274408.8075,50583756108.077,67142787790.2349,85005402973.658,102735645804.431,113217345136.691,124154105856.244,143600756623.74,176461630356.19,206646564962.645,196496750358.269,174048934776.044,156601974502.781,152417448802.828,147504882800.143,167811979941.408,212584365000.122,269978327037.632,285684963036.806,299240994764.97,315791397823.791,351798477150.803,362008349493.579,384425542354.156,421543438977.078,455488102835.31,458682106937.621,437192919759.596,447043302026.778,453213643978.064,433623685844.68,430181119197.364,495548112545.362,604018904422.165,684622442346.344,749457876924.494,804115555952.049,862682522834.54,884716419201.997,889469414504.985,903381206366.173,879613437270.532,879377114990.222,865633339132.637,830597543802.502,793746929536.604,791270436959.456,
Norway,NOR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,5841143098.71998,6264518207.12344,6855815078.49558,7635741598.32898,8394441277.54171,9342198978.57853,10032039755.7127,10980494865.0546,12101171768.1015,13950631283.6577,16655701599.5109,21068844327.5289,26912497780.3784,33591948465.3555,36833378350.3531,40258570896.3396,45106934208.4472,53382823309.7378,63947536500.2752,67300367828.5695,64817120010.8899,61662238856.8585,62704331013.3667,65232194370.2559,73153961027.0245,87233348681.5621,100904011430.447,106031568383.115,112433558763.398,118592064607.372,131964330226.134,130300208092.125,133828941032.705,142536502713.401,156854154721.81,167035922764.932,160018598949.307,158631591886.93,164180061488.191,172644396063.786,181079637531.141,204305721687.741,248471347560.388,294929111164.012,326153302278.566,369221983311.665,416553878570.525,424195766380.931,432397326706.351,447159839022.191,497354143085.754,529991128643.596,537020821355.628,482961901129.174,429275797921.486,401390277380.344,
Nepal,NPL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,557304587.751209,550796922.697855,555852297.475663,581373471.366921,726360995.270472,860826499.901168,870241429.503173,863564491.134694,876752097.414163,892949002.950967,1008207211.80734,1091349148.08245,1312477512.13695,1514569848.90537,1625636207.20891,1623678984.90265,1674660572.1004,1878916341.98156,2083351176.91825,2384253270.39333,2436592690.71345,2334250538.09121,2601680746.16684,2723618205.69769,2930453006.67756,3162714891.79262,3677996080.5235,3804741647.15777,3921073131.95176,4077087968.16606,4001925749.57597,3944333989.10489,4108350032.0973,4418932255.36673,4685219617.99188,4901701923.04132,4846976399.06705,5054724162.77402,5409152952.31241,5780042578.51154,5863501889.45996,6396159225.37166,7206823183.21727,8016609036.5359,8846408918.70286,9830014198.59389,11581142547.8021,12953637106.1269,14614765669.5279,16530084571.2312,19015096418.169,20187926225.1747,20800339739.9366,21088820528.898,21061033971.8398,23514288571.2864,
Nauru,NRU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45958025.5897166,58176513.347707,68026070.2978647,94504978.9409449,144291409.210683,174592403.154288,147813100.200574,140234401.38218,139544607.517791,
New Zealand,NZL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,8684658196.24395,11854923050.3624,15028290981.4702,15341679793.9638,14551260900.9308,14221483844.0564,16290558341.5137,20440385314.658,23917438436.8477,25822880127.5933,24557714498.0274,23461506369.7468,22565575986.1011,22540252342.7755,25716194182.6141,31691187773.624,40831818555.5436,45136500036.2159,45802257364.7072,42477284204.7403,42552113986.2956,44254852618.381,48644817201.0155,56025681682.2116,62222589083.4847,65240497817.4068,60488833405.436,57635259041.2624,54068435720.0573,53607029975.1837,56172743579.3816,68410047807.503,87439692996.284,104902742549.194,110283760818.791,119438333971.09,122019890498.484,129276328254.448,129529751764.745,141479986520.626,162373790201.458,176482660144.524,187094977998.559,185086226760.339,180966224921.896,186841466723.687,
OECD members,OED,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,1207805101971.91,1293881837155.63,1408279754516.67,1544916224606.83,1702487797344.16,1829071650052.05,2024405648755.32,2222360125332.81,2380171105016.5,2625712808851.19,3043477762605.98,3753166015341.1,4427729789771.82,4999208553115.39,5327253578639.58,5742089191730.01,6596582317373.35,7952423747056.59,9240124202367.92,9708444692617.66,9295828687413.22,8961637701969.04,9351678593072.03,9875541267861.04,11157787165463.9,13447102208781.7,16459584997419.4,17502223667850.4,18486622320232.3,19373701062050.1,21193007435226.7,21905589549398.3,23160190049711,24799784559111.2,26117918802358.8,26422247408602.9,25683280526227.4,26212549912646.1,27545107501010.1,27704058052577.7,27753773058722.4,30092081027597.8,34570990138444.5,38332539523266,40515767046922.5,42350747540586.2,44474836370903.6,43928516210714,45281144345137.6,46921726429116.7,48608339548394.9,49705999967402.3,50081226858812,48989963536897.2,48159321014843.7,48488370781177.4,
Oman,OMN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,103027906.66838,154360310.32728,193574493.938489,232116998.842807,246387823.442213,277670011.410931,248466636.795728,589165163.328009,1335712350.65137,2566370080.15563,2657100900.72532,2734493817.87113,3354987194.2604,4572768533.68679,6684145192.61345,8012342199.15002,8380380497.2996,9047904110.06672,9832964596.71033,9262184412.4109,8730096606.2963,8737079393.81943,9863454325.51171,10343508030.5594,11434185469.5223,12906002731.5685,13021515823.0593,13228164243.4482,13829013182.5378,14481679617.9201,15319826745.5923,14610682329.38,14375498466.1717,16043518339.3229,18181702810.7217,18574730147.702,19696551082.762,22932010242.9424,26680402164.5152,29708904359.4175,38505045525.7411,47946871531.6152,51036302353.196,55258413721.2151,55043231530.8283,67763970347.6901,76493138403.5939,77216352985.2946,76170759189.8717,71673002885.6332,66935262506.9781,
Other small states,OSS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91427868431.9339,103741838043.017,127867278906.672,156818888517.581,194643691098.298,235392175180.615,275543422611.479,278267125918.189,298828291502.393,331568578066.616,371771362983.509,408826268683.256,421229379389.081,407132042121.129,381628911016.835,373560066599.735,
Pakistan,PAK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,4376788457.33832,4770640089.34476,5191198074.64929,5909694706.61664,6603830111.30377,7313857930.68104,8204006197.26528,9115272561.15047,10332793757.9165,10841839482.7327,10800021029.9714,9823848742.25839,9966438305.95957,10709463290.2792,13082269238.9925,15449759439.0694,19159491599.9731,22483000509.7625,27479180426.5954,31197029368.5437,33065080509.654,33987526588.3151,34286354202.1657,34832945885.8254,35575801998.9814,39713474516.5482,43448615532.4118,44393684502.0817,45484790486.2538,46735402093.963,50511776845.4219,52761308773.6957,54269895674.6349,59831098730.8226,63048815084.523,63655547705.6661,62087674342.1965,62932881167.2263,67666511033.9982,70146203759.2593,74413653156.5855,82969795338.0295,96715345436.758,112907110323.094,129095706359.875,145399596144.712,165668653830.097,176630743006.571,184122783057.105,200300743208.468,223990153946.389,246697406983.636,258375333595.839,271634676908.015,289118860826.403,311666980181.241,
Panama,PAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,593049085.686103,651467250.883788,697217923.148075,769174526.224892,847392654.710253,929373632.249982,1018643565.94381,1130094395.7988,1234584120.6424,1393756991.62685,1541197057.21378,1802614476.49681,2080596376.55108,2388445275.4966,2420920092.71558,2498436973.56314,2956891096.19132,3404365431.42275,4357725164.34481,4880129073.92398,5372737070.26953,5357926562.50909,5495665206.34841,6249214180.31932,6496107488.31195,7613046324.91076,6491231261.06434,6227510132.60252,6560914346.20628,6889284990.45399,7774190825.48759,8566095111.02556,9235762767.9767,9501312450.77781,9946865482.43095,10283837109.0491,10738906689.8504,11176090400.0686,11848672588.7589,11863524588.0989,12504243451.8698,13183561610.6151,14748754440.5356,16120303743.1767,17509773451.169,19678607738.2282,22888625366.8679,24329982059.9246,26053155786.7673,31545552363.8194,36055010768.5587,40319188680.8782,43079817548.9771,46602350180.2751,50037176599.3344,54436695135.6957,
Peru,PER,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,3089653111.30616,3367368922.2249,3829553025.43932,4504558532.83455,5471306447.59732,6037979796.51573,6038480112.78199,6245469244.42032,6794710698.00871,7807876409.6283,8935016052.20226,10863726565.5966,13923550653.1735,16735378899.7112,16902561400.1722,16551070591.1697,14473988372.6269,15499988607.319,17949391626.74,20995142957.2863,20860330346.2528,17340000189.2076,17113525196.544,16571869818.7806,16892719883.1396,19602846865.049,16619033989.9302,17011676231.6842,18572286855.8616,27203500285.1365,32535685683.7881,36343201352.412,42140208901.0568,47624865741.1705,53256631363.2856,57470199485.606,55245752633.1952,53031404264.3339,52195930380.0829,50905855268.497,53037303573.0774,56832685988.5146,63099778744.8744,70827222032.2312,78933953914.2935,90997346225.7639,108209359958.995,114223240022.831,127971288855.547,145319767106.28,170806441502.926,191021118796.201,196467692597.629,193300960090.502,189131118326.208,191647183773.212,
Philippines,PHL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,6139537080.28614,5608123529.35949,5119025289.56686,5643905170.32266,6228947416.03956,6812689736.95535,7473928315.45301,8251280732.99598,7991657991.36449,8072604097.66407,8205576047.63236,10192859485.9477,12917043496.4685,15799286776.281,17957650302.7677,19473246166.1205,22429859340.0143,27359446769.4037,32955989658.4114,36534106913.3271,36932218085.835,34730232673.624,30323660411.9526,28063559188.2441,30363975001.5839,34331259776.7683,38789496303.6808,42120927542.8071,44856083098.7319,46019514891.9791,50345725522.2537,54596508702.6873,62935464566.9373,71488324316.0628,82942025091.1832,89631122175.9496,89548646355.1358,89908240459.5243,95347886102.7729,97149062248.8233,96329207947.4167,101092617054.597,113150442626.281,123365093428.558,135595183389.063,157927994757.724,187297617674.831,208495974661.21,231619027162.552,249152548244.82,288278628123.357,325476362954.778,347241837300.431,357938433965.016,369869250594.956,383508557400.805,
Palau,PLW,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145647396.973777,148107949.017817,164221981.493889,182842481.184657,179300646.526978,187065709.549882,182209198.201402,185266203.411455,184964497.471129,195263459.085034,203983823.547507,203154217.7503,226922810.179661,253273241.138712,270532949.777238,275941519.377177,
Papua New Guinea,PNG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,263103675.620231,275136334.833965,301780820.516483,341850542.712938,379445073.067966,419401612.058178,472247551.343908,543783410.643708,624560628.710679,687224219.00127,795387723.505624,1043699459.74818,1344370409.01443,1540407004.4637,1510343782.40628,1568014144.54336,1921674243.38821,2237702885.00123,2531632689.48251,2624516458.98274,2453823572.07631,2357959494.59545,2392953183.10466,2470162101.41327,2679646602.42508,2954470751.49894,3490997652.40826,3603512924.56847,3425569073.69982,3718908399.37571,4041379822.37416,4830223019.34812,5203064645.52492,4904294958.07082,4953737649.64139,4622006029.59973,4002939695.91483,3600895190.15449,3320882973.29782,3035980507.00132,2908547302.05219,2917633296.64481,3409345826.87504,4250697943.90896,5149838772.43746,7314977142.02854,9833905665.81884,11049933680.5567,12623413936.6209,14115863268.1008,17188260982.548,19950046343.741,23381503250.5427,22011707137.6179,20064013259.1519,19347464421.395,
Poland,POL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80063635765.6004,95308439885.7185,107818726261.231,125118845447.268,148077954446.488,163612083418.176,168274000812.924,171329350801.834,179143989670.841,180317612327.423,187521102597.857,211835510135.051,238914692049.987,280464355269.875,322947363700.807,380238514577.525,456354795782.052,478189059429.877,485818462698.606,492815511244.106,506177952402.463,514389206776.414,520036737298.279,506762860843.201,481161729810.763,483581108033.461,
Pre-demographic dividend,PRE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,128102757994.459,141321252842.331,153853431206.01,154510738187.178,137561359428.897,134489744340.909,136818131724.435,149534392409.958,158193794034.15,153723063813.791,192053070910.73,188903445327.22,179930753015.501,159078326543.905,147434778572.305,156699131199.652,174078251338.269,192052408796.938,195840650548.293,201073280668.968,205953285594.399,219429568833.337,247614431564.901,280568699699.006,347099718448.321,419393298251.931,522278695629.154,638199903887.895,800242809039.354,876811062873.255,950006769243.752,1018387062777.79,1186489968896.98,1310687606472.06,1440912186831.14,1412049913002.34,1317142062540.23,1247221261239.24,
Puerto Rico,PRI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,2014297246.46645,2242600579.26979,2459473205.18261,2754081750.58047,3037962270.43722,3280464281.74832,3636274950.73956,4192115716.74577,4745683711.04572,5281085564.71804,5918292189.99277,6854354498.23291,7623267078.4717,7964976628.41248,8059054953.20605,8466474016.26511,9322925013.96309,10754020300.4211,11933774222.7521,12599535878.4323,12364841834.2141,12144372334.4072,13272156572.9208,14452535838.6845,16194887064.3602,18410135889.2911,20348081792.9318,21215213385.9415,21029496481.3108,22433562527.1195,24228112867.3948,25654196901.1973,26897017347.4419,28820089595.0636,30289089135.3369,31973962042.5744,32852059828.3192,36457505440.4888,40191416200.6996,41824360366.9629,43000194334.2412,46570771994.9176,54580406956.6671,56348853501.4102,57180718736.3034,60006677048.4584,61529115634.3151,62025470730.3127,62977342848.7652,65001694660.1495,67902788184.086,68861354214.5605,68166124319.9671,67441254456.8169,67508171961.9957,,
"Korea, Dem. People’s Rep.",PRK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,3665313748.04087,3914398641.0619,4236344676.06943,4677174574.17822,5046435618.88352,5666847595.11477,6459785418.05721,6937445251.37107,8224510325.2469,9283581261.81186,10985696797.8263,14668757402.9762,18085256349.2613,20104538529.6266,21762672167.6328,22994810855.516,24150068858.165,27698312607.2814,32769781817.6738,33751072055.0616,32062308877.0047,28147242311.4379,25195535019.2214,25383982367.4448,30927480087.1248,41760476759.2012,56477112834.0588,63227788631.7316,71230336824.2641,81530084231.8277,98202093366.2351,100648667069.273,104461126731.935,112459455100.858,121533437252.64,124807833636.628,123606072366.657,125046494872.995,124892228288.068,122305329700.882,122172767698.551,138384589238.817,168956058794.683,194833044777.37,203353843751.776,219018894984.858,236884698856.739,241428529444.99,242730135712.053,239218597277.562,222410224090.22,223146981139.421,221121641245.855,211685280526.646,204982835640.227,203997334886.363,
Paraguay,PRY,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015431297.59637,9000592036.1302,9189068454.55267,8832368958.57973,8341183290.1668,7669826424.98563,7640911738.65531,7342517315.26841,6910098372.08305,7746203869.95219,8848927362.12945,10905627854.9549,13925407593.8333,18702154150.7107,21289729098.1558,25426849054.3445,28355660449.9603,30541804471.6143,35882156763.2893,38236490884.6412,37663723734.9128,36498436235.9891,37275289275.5566,
West Bank and Gaza,PSE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796525422.05817,4399230340.60614,4930189151.48263,5134331114.55602,4537628340.49512,4093011503.55091,3665298673.6382,4329075212.61265,4894292189.24247,5517860825.07935,5361056461.1801,5935703348.67087,6840842662.83351,7658601365.57931,8832760663.60944,10559121366.8065,12004477681.5993,13006929145.0764,13665129247.8075,14435403177.0493,15090571911.9816,15665561939.6966,
